Date,MUFG_Nikkei_Open,MUFG_Nikkei_High,MUFG_Nikkei_Low,MUFG_Nikkei_Close,MUFG_Nikkei_adj_close,MUFG_Nikkei_Volume,Nikkei_Open,Nikkei_High,Nikkei_Low,Nikkei_Close,Nikkei adj close,Nikkei_Volume,NASDAQ_Premarket_Close,NASDAQ_Premarket_Open,NASDAQ_Premarket_High,NASDAQ_Premarket_Low,MUFG_ADR_Open,target
2016-09-07,550.599976,556.0,545.599976,551.299988,419.955658,101127900,16937.380859,17024.259766,16903.199219,17012.439453,17012.439453,132500000.0,4830.37,4832.02,4832.42,4830.17,5.44,0
2016-09-08,549.599976,552.0,539.599976,544.0,414.394836,74436200,16984.0,17001.839844,16836.650391,16958.769531,16958.769531,111300000.0,4820.64,4828.04,4830.05,4819.8,5.35,0
2016-09-09,547.099976,551.400024,544.400024,546.200012,416.070679,67606700,16994.369141,17029.779297,16902.089844,16965.759766,16965.759766,123900000.0,4776.22,4797.63,4797.63,4776.22,5.32,0
2016-09-12,537.599976,544.099976,528.599976,532.299988,405.48233,83912200,16748.359375,16802.0,16601.539063,16672.919922,16672.919922,112800000.0,4662.53,4657.45,4663.26,4657.37,5.24,1
2016-09-13,533.599976,534.400024,521.0,524.099976,399.23587,61225200,16764.650391,16787.060547,16658.400391,16729.039063,16729.039063,98200000.0,4757.76,4760.17,4762.36,4757.76,5.18,0
2016-09-14,513.700012,513.799988,505.600006,507.5,386.59082,125171500,16632.060547,16706.609375,16585.800781,16614.240234,16614.240234,116300000.0,4728.22,4732.26,4733.6,4728.22,4.97,0
2016-09-15,500.0,502.100006,493.600006,497.700012,379.12558,99026900,16512.419922,16528.019531,16359.780273,16405.009766,16405.009766,117800000.0,4753.27,4755.69,4759.46,4753.18,4.91,1
2016-09-16,502.700012,517.099976,500.100006,511.200012,389.409241,103690400,16458.740234,16532.839844,16415.859375,16519.289063,16519.289063,127100000.0,4822.37,4813.97,4829.85,4813.61,5.0,0
2016-09-20,507.5,521.299988,507.299988,515.400024,392.608643,97576700,16403.220703,16591.699219,16403.220703,16492.150391,16492.150391,121500000.0,4805.58,4798.18,4805.58,4797.93,5.11,0
2016-09-21,521.0,554.799988,508.200012,553.299988,421.479156,218306200,16471.849609,16823.630859,16399.650391,16807.619141,16807.619141,191100000.0,4820.64,4818.68,4822.21,4818.48,5.39,1
2016-09-23,548.0,549.5,538.599976,544.799988,415.004242,116223000,16759.839844,16808.589844,16725.529297,16754.019531,16754.019531,138000000.0,4882.63,4882.24,4886.43,4881.73,5.4,0
2016-09-26,541.0,544.200012,532.0,533.599976,406.472595,70807400,16707.449219,16707.449219,16514.929688,16544.560547,16544.560547,102900000.0,4839.34,4849.4,4849.4,4839.34,5.29,0
2016-09-27,519.0,528.0,511.0,526.200012,400.835602,119749300,16390.910156,16683.929688,16285.410156,16683.929688,16683.929688,157100000.0,4816.53,4821.73,4822.14,4816.11,5.23,0
2016-09-28,519.0,520.400024,507.299988,509.200012,394.635529,71377400,16504.990234,16515.839844,16385.029297,16465.400391,16465.400391,112200000.0,4870.02,4867.81,4870.31,4867.72,5.13,0
2016-09-29,517.700012,521.200012,510.399994,516.0,399.905579,70764800,16606.300781,16756.429688,16584.140625,16693.710938,16693.710938,122700000.0,4871.18,4872.32,4872.48,4870.2,5.09,0
2016-09-30,500.0,510.5,500.0,505.100006,391.457947,82955200,16474.449219,16497.550781,16407.779297,16449.839844,16449.839844,124400000.0,4853.51,4846.43,4853.51,4845.65,4.99,1
2016-10-03,511.399994,514.200012,505.799988,507.200012,393.08551,56929200,16566.029297,16652.160156,16554.830078,16598.669922,16598.669922,99200000.0,4870.61,4881.09,4881.09,4870.61,5.0,0
2016-10-04,509.5,521.799988,509.5,516.599976,400.370605,66528500,16661.509766,16747.199219,16637.820313,16735.650391,16735.650391,100300000.0,4874.92,4870.28,4874.92,4869.52,5.05,0
2016-10-05,521.900024,522.900024,514.099976,522.900024,405.253174,60420600,16787.890625,16844.349609,16728.189453,16819.240234,16819.240234,115100000.0,4875.59,4863.56,4875.59,4863.42,5.08,1
