Date,MUFG_ADR_Nikkei_CO,MUFG_ADR_Nikkei_HL,Nikkei_HL,Nikkei_CO,NQP_CO,NQP_HL,MUFG_ADR_ADR_Open,target
2009-11-04,-0.010309278350515464,0.031446540880503145,0.007892153261938754,0.00603245848387966,0.0017493817862670835,0.0026278168951424322,5.35,0
2009-11-05,0.0125,0.027083333333333334,0.01383967884331192,-0.008778453613505323,0.004748652969388348,0.004748652969388348,5.39,1
2009-11-06,0.0,0.018789144050104383,0.008469307566294635,-0.0023827068392292252,-0.005866088559388419,0.00864295648718456,5.34,1
2009-11-09,0.00823045267489712,0.029350104821802937,0.01174633835091983,0.003206355227707045,0.0009413493439253537,0.002026197063449226,5.43,1
2009-11-10,0.014112903225806451,0.028282828282828285,0.012413423507283914,-0.003427593831341281,-0.001238386591496443,0.0014494066491529721,5.54,1
2009-11-11,0.022044088176352707,0.04024144869215292,0.010123840189789134,-0.0018705423544980186,0.0007300622799283161,0.0012867481794479703,5.67,1
2009-11-12,-0.011583011583011582,0.02952755905511811,0.015843105044058153,-0.01178859528609453,0.0005781709589779132,0.0021363797358759746,5.65,0
2009-11-13,-0.009746588693957114,0.025691699604743084,0.008829813530604629,-0.0023364050932685805,0.001430647396109069,0.001757489043858431,5.68,0
2009-11-16,-0.008264462809917356,0.035789473684210524,0.007888361626640493,0.0007195359278665789,0.00038426624638696565,0.0015985117688339723,5.28,1
2009-11-17,0.006198347107438017,0.020876826722338204,0.013623834956963983,-0.010641063387556738,-0.0011238567663927922,0.0012747679091034804,5.49,0
2009-11-18,0.014675052410901468,0.029723991507430998,0.016297992253679224,-0.004775230222921452,-0.002516639623828573,0.002821764100521146,5.46,0
2009-11-19,-0.035196687370600416,0.06140350877192982,0.020618006453887082,-0.01469177431664257,-0.0023178844846607764,0.0031554021601939547,5.18,0
2009-11-20,0.012903225806451613,0.034782608695652174,0.009544004294630344,0.003960771183141787,-0.0032100093412969375,0.0038678237953517648,5.24,1
2009-11-24,-0.017167381974248927,0.04835164835164835,0.012046445018476591,-0.011504565450530873,0.000669429924633373,0.0016467107650227724,5.24,0
2009-11-25,0.0,0.031042128603104215,0.009328105701209153,0.0063675006672751075,0.0031936016107833197,0.0031936016107833197,5.14,0
2009-11-27,-0.0022471910112359553,0.027210884353741496,0.019918672238548794,-0.0189777319599168,-0.010911515576174327,0.011311829431323457,5.06,1
2009-11-30,0.03655913978494624,0.03655913978494624,0.020907748213112823,0.017017846478778114,-0.0020587769507476486,0.003179587163762851,5.45,1
2009-12-01,0.041928721174004195,0.06609808102345416,0.03671533085393044,0.03128479890881931,0.002751574543424757,0.0028531153087115566,5.67,1
2009-12-02,-0.012195121951219513,0.033126293995859216,0.013576611330654438,0.005983212650891167,2.233276943101184e-05,0.0006143638262578592,5.53,1
2009-12-03,-0.006,0.024390243902439025,0.027881925047710015,0.027881925047710015,0.00022275931969296166,0.0009191381269635372,5.62,0
2009-12-04,-0.008,0.014198782961460446,0.012093488937678126,0.0003343177647974242,0.010840913934472287,0.010902789072533864,5.58,0
2009-12-07,-0.003976143141153081,0.018072289156626505,0.009723678788913392,0.003523447391144172,-0.0007750511589524542,0.0011999910698338228,5.58,0
2009-12-08,0.014112903225806451,0.016129032258064516,0.006896037322657548,0.006017986409241287,-0.0019000185504770334,0.0020388048773620107,5.56,1
2009-12-09,-0.032454361054766734,0.037815126050420166,0.006305917674649172,-0.0044005338978809,-0.002002306026603642,0.0027164264902304093,5.4,0
2009-12-10,-0.01282051282051282,0.02826086956521739,0.02051003542723664,-0.010159472702475154,0.0018173405506653312,0.0018899481518647892,5.35,0
2009-12-11,-0.017278617710583154,0.028888888888888888,0.01932796469152938,0.015050222635067322,0.0022923940253440586,0.0022923940253440586,5.17,0
2009-12-14,-0.02857142857142857,0.03644646924829157,0.011689852498674396,-0.002066897340023133,0.0014417162546549167,0.0014417162546549167,5.05,0
2009-12-15,0.01818181818181818,0.034324942791762014,0.0077596320439693315,0.0029870614980453134,-0.0015456806812074945,0.001653497869318192,5.0,1
2009-12-16,-0.026915113871635612,0.04319654427645788,0.010388293188631645,-0.00018860985794638574,0.0009597940603727209,0.0010652108784661367,5.22,1
2009-12-17,-0.019027484143763214,0.03275109170305677,0.009476801378222328,-0.0035412157424973335,-0.0005289149449093581,0.0015438635603611537,5.17,0
2009-12-18,0.004347826086956522,0.022026431718061675,0.012904101681367687,0.0031066439012306744,0.002358490566037751,0.0026826432978628023,5.14,0
2009-12-21,0.01284796573875803,0.02145922746781116,0.003144361191068633,-0.0012984809855964856,0.001324189072129607,0.0018327251850665668,5.14,1
2009-12-22,0.00851063829787234,0.023758099352051837,0.013952855904331346,0.011898427554602214,0.0004153436695613156,0.0009403171930438544,5.21,0
2009-12-24,-0.014799154334038054,0.01935483870967742,0.013928251600624397,0.011864536035101798,0.0005931166121179852,0.0010352580866058486,5.1,0
2009-12-28,-0.006507592190889371,0.019650655021834062,0.013262925613733772,0.0106845593671014,0.001051457362603359,0.001627890840578879,5.1,0
2009-12-29,-0.006564551422319475,0.02237136465324385,0.00808782143356729,0.0024698767854540423,0.0005103451208880199,0.0009413191231372953,5.02,0
2009-12-30,0.0022172949002217295,0.022271714922048998,0.015272388543704945,-0.01504265132789781,-0.0019932347581666614,0.001997215677875358,4.91,1
2010-01-04,-0.015283842794759825,0.015521064301552107,0.008140031038927785,0.004283979556532287,0.006904266194250653,0.007445589919816768,4.91,1
2010-01-05,-0.006593406593406593,0.02666666666666667,0.012713512465374444,-0.0035086115031472487,-0.0016174130904747968,0.0019064666288904557,4.97,1
2010-01-06,0.01956521739130435,0.02608695652173913,0.01007773356827288,0.002044940300830776,-0.00038650514634250613,0.002240477968633318,5.13,1
2010-01-07,-0.0041841004184100415,0.012658227848101266,0.012911003068353076,-0.005686611342533344,-0.00013298367492406633,0.0023143960756356005,5.14,1
2010-01-08,-0.0020876826722338203,0.019027484143763214,0.01300771249174122,0.0051213788127175515,-0.00284933666377302,0.0039386068981733255,5.14,1
2010-01-12,0.025210084033613446,0.03164556962025317,0.013165568291481859,0.010100882789272837,-0.0012868301969062078,0.002804615351803267,5.3,0
2010-01-13,-0.008281573498964804,0.033542976939203356,0.01274571714015917,-0.0055995836566595505,0.0008417824340917402,0.0014162938165900045,5.27,1
2010-01-14,0.010330578512396695,0.018633540372670808,0.01259395595981164,0.012025285717766314,-0.003512005975177524,0.003784858439915314,5.33,1
2010-01-15,0.024291497975708502,0.02636916835699797,0.009492705581351017,0.005925347868738703,0.0043166535858981565,0.004593677063441467,5.45,1
2010-01-19,-0.022132796780684104,0.028925619834710745,0.010917780502718298,-0.009379891492585243,0.002699062572104786,0.002699062572104786,5.4,1
2010-01-20,-0.02032520325203252,0.03138075313807531,0.012714670240420662,-0.008988595530353192,-0.004044174010498921,0.004915596135470852,5.34,0
2010-01-21,0.031446540880503145,0.046413502109704644,0.022235057753794352,0.01528475723520918,0.0012653969982860495,0.0021536175966054994,5.33,0
2010-01-22,0.01859504132231405,0.026970954356846474,0.022770964932127317,-0.013934565203422275,-0.00012472952673280125,0.0016816751654550879,5.44,0
2010-01-25,0.00205761316872428,0.016494845360824743,0.013736470306873128,0.00328114566288779,0.001102358715281245,0.0019279564769365538,5.34,1
2010-01-26,-0.036734693877551024,0.04680851063829787,0.023390820517783652,-0.017215641435605156,-0.00497616851593104,0.005417346610273098,5.3,0
2010-01-27,-0.004210526315789474,0.01702127659574468,0.011874686314755032,-0.008893040381250094,-0.004254214158245742,0.0051759086996362065,5.24,1
2010-01-28,-0.0021008403361344537,0.019067796610169493,0.01609401188036762,0.010141833514891226,-0.0020110830566253033,0.003122543211790298,5.3,0
2010-01-29,-0.006369426751592357,0.01282051282051282,0.01238768209546945,-0.010672219098770743,0.004005490672607461,0.004725951097658327,5.17,0
2010-02-01,-0.004210526315789474,0.02795698924731183,0.009370262967611748,-0.000718817271127937,0.001157520156322644,0.002231477019802265,5.22,1
2010-02-02,0.0,0.010526315789473684,0.010569885370999474,0.005829646868279797,0.00037420269312548937,0.0014866344751670298,5.27,1
2010-02-03,-0.012474012474012475,0.014736842105263158,0.007772211540347591,-0.002281335344537969,-0.0015323770999763537,0.001958040379645424,5.37,0
2010-02-04,-0.029411764705882353,0.04824561403508772,0.015451992463062765,-0.007526849872355645,-0.0043412904962756935,0.0045742870984823115,5.17,0
2010-02-05,0.020089285714285716,0.02466367713004484,0.012949925519577923,-0.01035686678616059,0.004731277329199637,0.006451948893620882,5.04,1
2010-02-08,0.0,0.024282560706401765,0.01221885530475873,-0.005560787643439806,0.00048646204737575843,0.0009447141810187403,5.08,1
2010-02-09,0.004405286343612335,0.019955654101995565,0.009060186552795104,0.005699327703922315,0.003699136868064014,0.003958237723726402,5.08,1
2010-02-10,-0.010917030567685589,0.017660044150110375,0.008619025208089099,-0.006012367337528396,-0.0016499396918595907,0.0017210526915668314,5.06,0
2010-02-12,-0.0043859649122807015,0.01327433628318584,0.008483694742623244,0.0006782928966483365,-0.0055174436972514175,0.00580445291754614,5.08,0
2010-02-16,-0.004484304932735426,0.013544018058690745,0.00427567679339153,-0.0010234697612126263,0.002289802819424648,0.002418880707746542,4.95,1
2010-02-17,0.004454342984409799,0.011185682326621925,0.015427205700558208,0.014280097749049163,0.0004928317893115709,0.0011241617242314847,5.01,0
2010-02-18,-0.006535947712418301,0.017582417582417582,0.005379660677296939,0.0010372863205074675,-0.0004697248517603127,0.003098394820858415,5.01,1
2010-02-19,-0.015317286652078774,0.0200445434298441,0.022802194700039618,-0.02039985921037055,0.0004076618389956144,0.0020770434361019803,4.97,0
2010-02-22,0.0,0.013215859030837005,0.014721052154422824,0.009551421317308526,0.0008048355835879391,0.0013691952965403172,5.0,0
2010-02-23,0.0,0.013245033112582781,0.009262321956351457,0.0023683979915717986,-0.0006166042721868081,0.0012126557160181046,4.99,0
2010-02-24,-0.004424778761061947,0.011160714285714286,0.011209646889776872,-0.0006193258068565343,0.002360828071582094,0.002572956114947716,4.99,0
2010-02-25,0.0,0.006696428571428571,0.017866161971127795,-0.015029070882339974,-0.009325206214595741,0.009580177559311863,4.98,1
2010-02-26,0.002232142857142857,0.011210762331838564,0.008536314851543702,0.001874942600014437,7.1685773682433e-05,0.0010480850383103165,5.07,1
2010-03-01,0.004405286343612335,0.01545253863134658,0.009715468592048776,0.0042778412489711745,0.0026800375644610045,0.0026800375644610045,5.11,1
2010-03-02,-0.0021929824561403508,0.011037527593818985,0.008734732737285873,0.0022207070409606543,0.0006590248592820017,0.0016694310427730482,5.15,1
2010-03-03,0.0,0.008830022075055188,0.008580828952830416,0.005806331389477705,0.001994055660632291,0.001994055660632291,5.12,1
2010-03-04,-0.002197802197802198,0.006622516556291391,0.012739849690650458,-0.010722896108321871,0.00028607361267790415,0.0013062229107179612,5.14,1
2010-03-05,0.0043859649122807015,0.013186813186813187,0.01187756529200986,0.011151043781756046,0.0029073821759234815,0.0041313002328551285,5.14,0
2010-03-08,-0.008583690987124463,0.013015184381778741,0.006913402735388484,0.004535894872073865,-0.0005865908502396039,0.0013113505853488395,5.16,1
2010-03-09,-0.004319654427645789,0.008676789587852495,0.0047861967595038786,3.1235733395247196e-05,-0.0005401169194272546,0.0007312420517167665,5.15,0
2010-03-10,-0.004357298474945534,0.0087527352297593,0.00392047536265965,0.0007645346702474369,-6.833365748022746e-05,0.0012143195079640148,5.1,0
2010-03-11,-0.0021645021645021645,0.010893246187363835,0.007185838746624708,0.0034776058489177056,-0.001633296284120437,0.002095921055382488,5.1,1
2010-03-12,0.008639308855291577,0.015184381778741865,0.007307994955282985,-0.002433819695540219,0.002241768506266021,0.002563503801146859,5.16,1
2010-03-15,0.0021321961620469083,0.014957264957264958,0.009325838016723754,-0.004640749017224964,-0.0004842564580545719,0.0013869987120726673,5.18,1
2010-03-16,0.00851063829787234,0.014893617021276596,0.005628798912150267,0.0002873574359429971,0.0013374897866781522,0.0014365123977265583,5.24,1
2010-03-17,-0.006263048016701462,0.010526315789473684,0.00951600140399435,0.005351649768446457,0.0008529600297759887,0.001199350696347117,5.3,1
2010-03-18,-0.010460251046025104,0.014830508474576272,0.010629325877061455,-0.00900962010156842,-3.611095348390036e-05,0.0012180393695098565,5.28,0
2010-03-19,0.0,0.008492569002123142,0.0047505098582339,0.0036009898516686538,0.006294005243287525,0.00649618265555287,5.22,0
2010-03-23,-0.004210526315789474,0.006355932203389831,0.0047489126277139365,-0.0017510726200157048,0.00029195883892588025,0.001726699800174151,5.28,0
2010-03-24,-0.006329113924050633,0.014925373134328358,0.010348088919360988,-0.001323261811797856,-0.002094577033039342,0.0023900720085797784,5.17,0
2010-03-25,-0.008421052631578947,0.010638297872340425,0.005897117623655973,-0.0026672010420973574,0.0045491719484767245,0.004610509098343887,5.13,0
2010-03-26,0.012658227848101266,0.01694915254237288,0.01030915264721386,0.009277410480875853,-0.0006083409162943626,0.0012583442031765704,5.11,1
2010-03-29,0.033542976939203356,0.03991596638655462,0.008214673925635631,0.0070109436233491765,0.00020909299538469638,0.000882360441690265,5.32,1
2010-03-30,-0.007984031936127744,0.016129032258064516,0.009585326991131085,0.006798955895756244,-5.079416679783873e-06,0.0015812406892379677,5.37,0
2010-03-31,-0.012096774193548387,0.014314928425357873,0.005599209158936238,-0.004379255264117944,-0.002438776547098849,0.0027869345248709844,5.3,0
2010-04-01,-0.014256619144602852,0.020703933747412008,0.013900727037790965,0.005857495129841229,0.0024846938775509647,0.0024846938775509647,5.24,1
2010-04-05,-0.004081632653061225,0.01443298969072165,0.008981446617041122,-0.0036316160375039104,-0.0006515453842081549,0.003047193213487289,5.2,1
2010-04-06,0.006160164271047228,0.014492753623188406,0.012587772849851742,-0.006024287561583268,-0.0024026910139356076,0.0024084778420038534,5.19,1
2010-04-07,0.024439918533604887,0.028513238289205704,0.008005952852954452,-0.00030802024133963,-0.0006359878253759096,0.0009343859064300442,5.41,1
2010-04-08,0.00398406374501992,0.017964071856287425,0.006533490066801652,-0.0010259450484695351,-0.000465655384646569,0.0010538956136661518,5.38,1
2010-04-09,-0.005917159763313609,0.015968063872255488,0.005029268888194896,0.002659573810011397,-0.0002571705191818906,0.0007767538749427225,5.44,0
2010-04-12,0.009861932938856016,0.021739130434782608,0.009154896056522555,-0.004326215054989777,-0.0002555059016853324,0.000531253758870908,5.47,1
2010-04-13,-0.0078125,0.01984126984126984,0.011198100799035562,-0.003721302418499877,-0.0012076689483758378,0.001224180576669239,5.48,0
2010-04-14,-0.00196078431372549,0.0137524557956778,0.009783203427760555,-0.0007633299650394371,-0.00022323089515579935,0.002297310707551792,5.5,1
2010-04-15,-0.0019305019305019305,0.009708737864077669,0.00540702145155107,-0.0032077850089313274,-0.0003643973901268049,0.0009311950336264246,5.56,0
2010-04-16,-0.001941747572815534,0.01171875,0.013154193303132184,-0.01142871991615352,-0.002336195787961952,0.002811136044188996,5.55,0
2010-04-19,-0.00796812749003984,0.016129032258064516,0.006885763787698096,-0.0019094972636009445,0.0005478606043401201,0.0015702265114053732,5.33,1
2010-04-20,-0.002,0.014056224899598393,0.009985473717731697,-0.005422451242852187,0.0024693806713938704,0.002489264427320412,5.42,0
2010-04-21,0.013806706114398421,0.013806706114398421,0.006297231350194036,0.005281080023644297,-0.002115158636897847,0.003419885382320629,5.49,1
2010-04-22,-0.0078125,0.015841584158415842,0.011355331395925716,-0.0035420356214487855,-0.0026290040423407705,0.002635933923280418,5.49,0
2010-04-23,-0.00199203187250996,0.014,0.009313541396076678,-0.0015040325510179413,0.00011745762960715763,0.001057165231010109,5.39,1
2010-04-26,0.0019646365422396855,0.011834319526627219,0.01179176244651291,0.011431601788049132,-2.4309252587587284e-05,0.0009043965341191505,5.42,0
2010-04-27,0.001968503937007874,0.007905138339920948,0.009427771208004278,0.0093075859398354,-0.0016974191402352062,0.001857105757027829,5.43,0
2010-04-28,0.004024144869215292,0.014112903225806451,0.011622389128836126,-0.007334483246689048,0.0019600527323830694,0.0033531671011522205,5.34,0
2010-04-30,-0.023715415019762844,0.032520325203252036,0.005187911345452392,-0.0004266565495657575,-0.00042040838274767545,0.002139482509608146,5.25,0
2010-05-06,-0.0021141649048625794,0.01276595744680851,0.015472813624532688,-0.014031283060663077,-0.004592217238948545,0.00461340298767878,5.03,0
2010-05-07,0.013215859030837005,0.02207505518763797,0.0210044350206108,-0.010323063678612196,-0.003935614404877016,0.006963596249310593,5.0,0
2010-05-10,0.01079913606911447,0.021645021645021644,0.017194927948939003,0.012659848011950057,0.00871264041845878,0.00871264041845878,5.11,1
2010-05-11,-0.03361344537815126,0.05032822757111598,0.024133873139739446,-0.021811085712264866,-0.0024685096825610305,0.00352105361557156,5.04,0
2010-05-12,-0.013186813186813187,0.03139013452914798,0.015130634671168553,-0.006784500201894447,0.002394421921806121,0.0034375385374274606,4.9,0
2010-05-13,0.015384615384615385,0.030837004405286344,0.009708676665325405,0.007377594072534284,-0.0009858991147131768,0.002892823669478449,4.95,0
2010-05-14,-0.002173913043478261,0.026607538802660754,0.01548690869525173,0.0008714269672328675,-0.0024161198560653714,0.002629522079185846,4.94,0
2010-05-17,0.0,0.013363028953229399,0.01708655142414354,-0.009062542046580165,0.0001885922635262038,0.002088942774514908,4.92,0
2010-05-18,-0.015350877192982455,0.020089285714285716,0.013609881779226297,-0.006835939627140788,0.0012907859741530614,0.002504138857363091,4.93,0
2010-05-19,0.018018018018018018,0.02727272727272727,0.014430508926303877,0.009864826988959685,-0.0004257991718205866,0.002498335330936239,4.84,1
2010-05-20,-0.004434589800443459,0.015659955257270694,0.016211700032603794,-0.009043805483792912,-0.009207180415481502,0.009292740352460834,4.87,1
2010-05-21,0.00909090909090909,0.02054794520547945,0.01368830929936816,-0.004000452534250472,-0.010169453622483523,0.011923185540807625,4.87,1
2010-05-24,-0.0044943820224719105,0.02040816326530612,0.01035684718652678,0.0003495807702720899,-0.0006794371630210894,0.0045646818713000765,4.92,0
2010-05-25,-0.013544018058690745,0.020689655172413793,0.02231846478157876,-0.01788283873518857,-0.009390011883972219,0.009845114052379622,4.82,1
2010-05-26,0.002277904328018223,0.013793103448275862,0.015294218699927422,-0.004671037939071603,-0.002412848143416989,0.0035897211399553174,4.96,0
2010-05-27,0.020642201834862386,0.027586206896551724,0.026275944220480536,0.023400881866292727,0.004589170436080925,0.005091252601921155,4.93,1
2010-05-28,-0.013333333333333334,0.020316027088036117,0.012960939378362528,-0.004393110269469774,-0.001547723245735804,0.001924289883580535,4.92,0
2010-06-01,0.00904977375565611,0.01818181818181818,0.009196032904455016,-0.0036348357231211553,-0.001087003547633464,0.0014729534340933482,4.86,0
2010-06-02,0.002277904328018223,0.0228310502283105,0.02126010408648221,-0.00012597920499692454,0.0011596590385668458,0.0014255669745457057,4.87,0
2010-06-03,0.0022471910112359553,0.01126126126126126,0.016534721393020077,0.015920993728414844,0.0003132865350508789,0.0016734401147502278,4.93,0
2010-06-04,-0.002242152466367713,0.006756756756756757,0.00955910206445411,-0.0008123532995375578,-0.0119970166149159,0.0133199686967336,4.79,0
2010-06-07,-0.01834862385321101,0.02576112412177986,0.02228856908854991,-0.019016351820668506,0.0011916616333926741,0.0029276203017951437,4.6,1
2010-06-08,-0.009456264775413711,0.019230769230769232,0.01619967206184955,0.009435111864273805,-0.0006764811888325306,0.0017977727593037566,4.51,1
2010-06-09,-0.009615384615384616,0.026829268292682926,0.011695136663846029,-0.0038457241935090855,0.0017488729485441957,0.0022207910457705034,4.58,0
2010-06-10,0.0024096385542168677,0.012135922330097087,0.011292254712628,0.006950685370185,0.00457553264681702,0.005413485007949522,4.55,1
2010-06-11,0.009411764705882352,0.018867924528301886,0.009420573900455228,0.00040506723551164025,-0.006585820793471047,0.007824329756129686,4.64,1
2010-06-14,-0.002325581395348837,0.00936768149882904,0.006323821278810582,0.0055898538456798175,0.004630478141340168,0.004782135193711583,4.74,0
2010-06-15,-0.004651162790697674,0.0117096018735363,0.008679647488587027,0.0042901439034045315,0.0013934196029295053,0.00141505357760117,4.72,1
2010-06-16,-0.004618937644341801,0.011655011655011656,0.007636627471587252,0.0023947568914327627,0.0008728126785297939,0.0028850174953813494,4.7,1
2010-06-17,0.0,0.014184397163120567,0.006430962433546446,-0.0009840506531459182,0.0008158099790294713,0.0029294930247670127,4.72,0
2010-06-18,-0.011764705882352941,0.02403846153846154,0.006417377643599186,-0.003286896908295142,6.274148937845051e-05,0.0008372010276642138,4.68,0
2010-06-21,0.007058823529411765,0.02127659574468085,0.014108918509158632,0.012734870170907832,0.0010111852646972124,0.002147982504838083,4.71,0
2010-06-22,0.004662004662004662,0.023474178403755867,0.007759074814951307,-0.001877287471675406,0.0014960281506142912,0.0018601758999193603,4.73,0
2010-06-23,0.004694835680751174,0.01647058823529412,0.006275720505181599,-0.004943327484207416,-0.0018871025025311268,0.002453622811256866,4.71,1
2010-06-24,-0.018648018648018648,0.023809523809523808,0.011686177334175655,0.002597264834571023,0.00031578834687484374,0.004157669990302337,4.7,0
2010-06-25,0.0023923444976076554,0.02403846153846154,0.010013575231304543,-0.004215256136094206,0.00027045008302817547,0.0016085965130827249,4.69,1
2010-06-28,-0.014388489208633094,0.024509803921568627,0.008581370889172097,-0.006657477624184755,0.000575724000086872,0.0010920114742698141,4.64,0
2010-06-29,-0.004889975550122249,0.022222222222222223,0.02210069050671129,-0.015201109550580986,-0.004871732976365447,0.004994817738769899,4.51,0
2010-06-30,0.007462686567164179,0.015037593984962405,0.007817351592870182,-0.001469762166924265,-0.0029083419621688494,0.0029168250869655785,4.55,1
2010-07-01,-0.0024875621890547263,0.007481296758104738,0.01637251326109171,-0.011322181791980402,0.0016538417365337553,0.0038486762624693974,4.53,1
2010-07-02,0.0,0.01507537688442211,0.010771273083210596,-0.0033406692291226363,0.0023105466949386875,0.0033567885569269445,4.54,1
2010-07-06,0.03980099502487562,0.045,0.028532634318789288,0.01962811364596018,0.006936163103529703,0.006947765020365101,4.79,0
2010-07-07,-0.007194244604316547,0.029197080291970802,0.011474646592245693,-0.004602725107606925,0.002904982852531752,0.0036272208798750895,4.72,1
2010-07-08,0.009433962264150943,0.014150943396226415,0.009496403933988902,0.0077059395178225455,0.006149073175086757,0.006479228519766893,4.84,1
2010-07-09,-0.009302325581395349,0.018957345971563982,0.009837177135742758,-0.0016976097576637983,0.0004618500712251573,0.0015143670001613468,4.82,1
2010-07-12,-0.011848341232227487,0.026570048309178744,0.010418991696718467,0.0008008646553719105,-0.0001541510680467959,0.0014536484373279851,4.7,0
2010-07-13,0.007194244604316547,0.021844660194174758,0.013443170437107188,-0.005800104381836519,0.001746031746031776,0.0017515051997810868,4.78,1
2010-07-14,-0.00936768149882904,0.021377672209026127,0.011763787375692709,0.009038396497553518,-0.001264304470450891,0.003850910116503541,4.79,0
2010-07-15,-0.01904761904761905,0.026829268292682926,0.0062005203268853375,-0.0016090248740227185,-0.003165103919111679,0.003966232837373706,4.71,1
2010-07-16,-0.009732360097323601,0.024752475247524754,0.02604604070988566,-0.020052279931226793,0.0004426976483036778,0.002482758620689611,4.7,0
2010-07-21,-0.0024937655860349127,0.017676767676767676,0.01876649058239257,-0.013317662547340771,0.002917322749724906,0.0058350860162864355,4.6,0
2010-07-22,0.002506265664160401,0.012594458438287154,0.008507987254369565,0.0004990744491000683,0.003070149082506224,0.0036952208113086825,4.66,0
2010-07-23,0.009925558312655087,0.01488833746898263,0.01140249049603245,0.005419956606724131,-0.003597644591433441,0.0036969873600812457,4.66,0
2010-07-26,-0.009708737864077669,0.012254901960784314,0.007184828370971726,-0.001792962531140022,-0.00020251977232507717,0.002586073593789109,4.66,1
2010-07-27,0.0170316301703163,0.03170731707317073,0.005685227719938745,-0.0016630780979176659,0.0015740212545688969,0.002809997675941738,4.81,1
2010-07-28,0.011682242990654205,0.02570093457943925,0.015168786957687589,0.014436553230825959,-0.0022614392898657786,0.0026060702367709334,4.95,1
2010-07-29,-0.009153318077803204,0.02088167053364269,0.008683832716931015,0.004403555393886024,0.0021746198412740327,0.002484525034522146,5.0,0
2010-07-30,-0.009237875288683603,0.026066350710900472,0.016092626026717165,-0.012559834446047352,-0.005888374097618825,0.0059774450351438935,4.91,1
2010-08-02,-0.009280742459396751,0.021176470588235293,0.013357594445632984,-0.00045224448743670014,0.006266173357000806,0.006266173357000806,5.0,1
2010-08-03,-0.020642201834862386,0.02810304449648712,0.012251763929651112,-0.0023218631958867968,-0.001699248753182813,0.0020448065602453143,4.97,0
2010-08-04,0.00702576112412178,0.018823529411764704,0.01461369758945366,-0.012228860868879258,0.0028314844162704174,0.0028526148969889547,4.98,1
2010-08-05,-0.002304147465437788,0.018648018648018648,0.011542803684930488,0.0014086721235715648,-0.004635054825479147,0.004819568393722391,5.02,0
2010-08-06,0.0069605568445475635,0.011627906976744186,0.01179937594710934,0.00852135813654408,-0.006091632021275994,0.0065097143340630695,5.01,1
2010-08-09,0.0,0.009324009324009324,0.005166117919788679,0.0038781846914844394,0.0015052263346427006,0.0015052263346427006,5.06,0
2010-08-10,-0.013761467889908258,0.02107728337236534,0.017011511177274584,-0.008195240923626959,-0.003855583261739689,0.0038705063211258795,4.98,1
2010-08-11,-0.01873536299765808,0.023923444976076555,0.017389852729483297,-0.013815159267078747,-0.007479776507882723,0.007536145189632127,4.92,0
2010-08-12,0.007317073170731708,0.019656019656019656,0.016175863401299617,0.009544649960336509,-0.013297553859719822,0.013509860708867748,4.8,1
2010-08-13,0.007281553398058253,0.012195121951219513,0.012573045698851442,0.004194377616422195,-0.002260886660768756,0.003437328954570319,4.82,0
2010-08-16,0.014634146341463415,0.01707317073170732,0.012646223651664694,0.005625911299659629,-0.00324373144767342,0.0038288985148513944,4.84,0
2010-08-17,0.0024271844660194173,0.012165450121654502,0.011474843499828925,0.007902229639627846,0.003569883759766524,0.003663304530669938,4.9,0
2010-08-18,0.007142857142857143,0.021479713603818614,0.013893159396560783,-0.0022631281109971903,-0.0010018466470629154,0.002358055877793027,4.93,1
2010-08-19,0.014184397163120567,0.023752969121140142,0.012965695178391981,0.012965695178391981,-0.003348600069132413,0.00500726161316195,4.98,0
2010-08-20,-0.004728132387706856,0.021479713603818614,0.012905211595663227,-0.006491842153014024,-0.0003732879532292502,0.001236671430141805,4.87,1
2010-08-23,0.002386634844868735,0.011990407673860911,0.00885054618491006,-0.003339783718202521,0.0019993772431538166,0.0020157986168016294,4.87,0
2010-08-24,0.004830917874396135,0.012135922330097087,0.00953971277117712,-0.0032644064309092246,-0.003685688078494528,0.004147547755411816,4.81,1
2010-08-25,-0.004878048780487805,0.014814814814814815,0.01612278723084825,-0.0066316106513613065,-0.005014043834812847,0.005288725887547929,4.79,1
2010-08-26,0.004889975550122249,0.012315270935960592,0.008663062562350854,-0.0001727726342139102,0.004205670114608684,0.004256151031921199,4.81,1
2010-08-27,0.009852216748768473,0.017326732673267328,0.023981726258933907,0.020381372071188387,0.003930981898280216,0.004095443607153752,4.81,1
2010-08-30,-0.00966183574879227,0.02696078431372549,0.01785834585386418,0.0008543032925204028,-0.0019364487650256298,0.002667084155730866,4.8,0
2010-08-31,-0.014742014742014743,0.020050125313283207,0.021441775275632638,-0.01941817117688408,-0.0025038716751636637,0.0030881161358318056,4.75,0
2010-09-01,0.0024937655860349127,0.012594458438287154,0.015426699747260922,0.010607474276926489,0.007046180361940482,0.007046180361940482,4.8,1
2010-09-02,-0.012345679012345678,0.022613065326633167,0.013903694015007505,-0.0007475807048733424,0.0017405245732420827,0.002361262122060753,4.76,1
2010-09-03,0.0024875621890547263,0.01,0.009972540112027414,0.0018180682228610178,0.017707831720877237,0.017707831720877237,4.83,0
2010-09-07,0.002457002457002457,0.019704433497536946,0.011318791836377743,-0.0006520275417298525,-0.002988777381531558,0.0030138249836437737,4.81,1
